Z daughter, A daughter, element daughter, Z parent, A parent, element parent, daughter level idx, independent thermal fy, unc, independent fast fy, unc, independent 14MeV fy, unc,Extraction_date
48,121,Cd,90,232,Th,0,,,0.000071073,0.000019476,0.001038,0.00016563,2025-04-14
48,121,Cd,90,232,Th,2,,,0.00019886,0.000054491,0.0047643,0.00076017,2025-04-14
48,122,Cd,90,232,Th,0,,,0.00037941,0.000078909,0.0061735,0.0011867,2025-04-14
48,123,Cd,90,232,Th,0,,,0.000097223,0.000020045,0.00088031,0.00021345,2025-04-14
48,123,Cd,90,232,Th,2,,,0.00027203,0.000056084,0.0040404,0.00097965,2025-04-14
48,124,Cd,90,232,Th,0,,,0.00024448,0.000067041,0.0029182,0.00093665,2025-04-14
48,125,Cd,90,232,Th,0,,,0.000027912,0.0000097192,0.00021955,0.000080235,2025-04-14
48,125,Cd,90,232,Th,1,,,0.000078098,0.000027194,0.0010076,0.00036826,2025-04-14
48,126,Cd,90,232,Th,0,,,0.000030989,0.000011721,0.00034336,0.0001293,2025-04-14
48,127,Cd,90,232,Th,0,,,0.0000064439,0.0000023907,0.000053693,0.000019248,2025-04-14
48,128,Cd,90,232,Th,0,,,0.00000014913,0.00000006149,0.0000012361,0.00000050424,2025-04-14
48,129,Cd,90,232,Th,0,,,0.000000099922,0.000000043255,0.00000027729,0.00000011442,2025-04-14
48,129,Cd,90,232,Th,1,,,0.00000027958,0.00000012102,0.0000012727,0.00000052516,2025-04-14
48,130,Cd,90,232,Th,0,,,0.00000077038,0.00000031861,0.000017863,0.0000071967,2025-04-14
48,131,Cd,90,232,Th,0,,,0.0000056821,0.0000020417,0.0000011015,0.00000041033,2025-04-14
48,132,Cd,90,232,Th,0,,,0.00000049999,0.00000018513,0.0000000415,0.000000015398,2025-04-14
49,113,In,90,232,Th,0,,,0,0,0,0,2025-04-14
49,115,In,90,232,Th,0,,,0,0,0.00000000065226,0.00000000024132,2025-04-14
49,115,In,90,232,Th,1,,,0,0,0.000000000081937,0.000000000030314,2025-04-14
49,116,In,90,232,Th,1,,,0.00000000000091671,0.00000000000035518,0.0000000032958,0.000000001234,2025-04-14
49,116,In,90,232,Th,4,,,0.0000000000010613,0.0000000000004112,0.0000000067573,0.0000000025299,2025-04-14
49,117,In,90,232,Th,0,,,0.00000000033367,0.00000000013042,0.00000064648,0.00000023646,2025-04-14
49,117,In,90,232,Th,1,,,0.000000000067183,0.00000000002626,0.00000008121,0.000000029705,2025-04-14
49,118,In,90,232,Th,0,,,0.000000002695,0.0000000010491,0.0000011708,0.0000004353,2025-04-14
49,118,In,90,232,Th,1,,,0.0000000043518,0.0000000016941,0.0000021716,0.00000080741,2025-04-14
49,118,In,90,232,Th,3,,,0.0000000050382,0.0000000019614,0.0000044524,0.0000016554,2025-04-14
49,119,In,90,232,Th,0,,,0.00000018248,0.000000070948,0.000051455,0.000018946,2025-04-14
49,119,In,90,232,Th,1,,,0.000000036741,0.000000014285,0.0000064638,0.00000238,2025-04-14
49,120,In,90,232,Th,0,,,0.00000071729,0.00000028092,0.000082648,0.000029816,2025-04-14
49,120,In,90,232,Th,1,,,0.00000071729,0.00000028092,0.000082648,0.000029816,2025-04-14
49,120,In,90,232,Th,2,,,0.00000071729,0.00000028092,0.000082648,0.000029816,2025-04-14
49,121,In,90,232,Th,0,,,0.000012456,0.0000047729,0.00078297,0.00026289,2025-04-14
49,121,In,90,232,Th,1,,,0.000002508,0.000000961,0.000098356,0.000033024,2025-04-14
49,122,In,90,232,Th,0,,,0.000022557,0.0000083125,0.00060606,0.00018533,2025-04-14
49,122,In,90,232,Th,1,,,0.000018862,0.0000069508,0.00086607,0.00026484,2025-04-14
49,122,In,90,232,Th,5,,,0.000018862,0.0000069508,0.00086607,0.00026484,2025-04-14
49,123,In,90,232,Th,0,,,0.00013253,0.000043083,0.0039119,0.00097546,2025-04-14
49,123,In,90,232,Th,1,,,0.000026684,0.0000086746,0.00049141,0.00012254,2025-04-14
49,124,In,90,232,Th,0,,,0.00013991,0.000034446,0.0021667,0.00042631,2025-04-14
49,124,In,90,232,Th,2,,,0.00015085,0.000037138,0.0041502,0.00081658,2025-04-14
49,125,In,90,232,Th,0,,,0.00030011,0.000059409,0.0059131,0.0011288,2025-04-14
49,125,In,90,232,Th,1,,,0.000060425,0.000011962,0.0007428,0.0001418,2025-04-14
49,126,In,90,232,Th,0,,,0.00015324,0.000036097,0.0017363,0.00043369,2025-04-14
49,126,In,90,232,Th,1,,,0.00016521,0.000038917,0.0033259,0.00083071,2025-04-14
49,127,In,90,232,Th,0,,,0.00018638,0.000055598,0.0022563,0.00068243,2025-04-14
49,127,In,90,232,Th,9,,,0.000037527,0.000011194,0.00028343,0.000085727,2025-04-14
49,128,In,90,232,Th,0,,,0.000061826,0.000024121,0.0003746,0.00014482,2025-04-14
49,128,In,90,232,Th,-2,,,0.000024208,0.0000094448,0.00013231,0.000051151,2025-04-14
49,128,In,90,232,Th,-3,,,0.000092756,0.000036189,0.00097124,0.00037549,2025-04-14
49,129,In,90,232,Th,0,,,0.00037201,0.00015265,0.0016289,0.00063667,2025-04-14
49,129,In,90,232,Th,1,,,0.000074902,0.000030735,0.00020462,0.000079978,2025-04-14
49,130,In,90,232,Th,0,,,0.00019718,0.000073434,0.0002939,0.00011354,2025-04-14
49,130,In,90,232,Th,1,,,0.0002871,0.00010692,0.00095252,0.00036799,2025-04-14
49,130,In,90,232,Th,2,,,0.00039993,0.00014894,0.00071028,0.0002744,2025-04-14
49,131,In,90,232,Th,0,,,0.00031022,0.00010308,0.00015152,0.000056388,2025-04-14
49,131,In,90,232,Th,1,,,0.00031022,0.00010308,0.00015152,0.000056388,2025-04-14
49,131,In,90,232,Th,4,,,0.00031022,0.00010308,0.00015152,0.000056388,2025-04-14
49,132,In,90,232,Th,0,,,0.00030241,0.00011231,0.000068834,0.000025579,2025-04-14
49,133,In,90,232,Th,0,,,0.000042241,0.000015741,0.0000041801,0.0000015321,2025-04-14
49,133,In,90,232,Th,1,,,0.000008505,0.0000031693,0.0000005251,0.00000019246,2025-04-14
49,134,In,90,232,Th,0,,,0.0000032533,0.0000012328,0.00000013147,0.000000050824,2025-04-14
49,135,In,90,232,Th,0,,,0.00000010424,0.000000037981,0.0000000015685,0.00000000056679,2025-04-14
50,115,Sn,90,232,Th,0,,,0,0,0,0,2025-04-14
50,116,Sn,90,232,Th,0,,,0,0,0,0,2025-04-14
50,117,Sn,90,232,Th,0,,,0,0,0.000000000010514,0.0000000000038462,2025-04-14
50,117,Sn,90,232,Th,2,,,0,0,0.000000000064965,0.000000000023765,2025-04-14
50,118,Sn,90,232,Th,0,,,0,0,0.0000000025302,0.0000000009415,2025-04-14
50,119,Sn,90,232,Th,0,,,0.000000000010139,0.0000000000039428,0.0000000080907,0.0000000029962,2025-04-14
50,119,Sn,90,232,Th,2,,,0.000000000038397,0.000000000014931,0.00000004999,0.000000018513,2025-04-14
50,120,Sn,90,232,Th,0,,,0.0000000016058,0.00000000063014,0.00000066767,0.00000024665,2025-04-14
50,121,Sn,90,232,Th,0,,,0.000000010439,0.0000000040574,0.0000012579,0.00000046265,2025-04-14
50,121,Sn,90,232,Th,1,,,0.000000029208,0.000000011353,0.0000057736,0.0000021234,2025-04-14
50,122,Sn,90,232,Th,0,,,0.00000051698,0.00000020243,0.000047835,0.000017818,2025-04-14
50,123,Sn,90,232,Th,0,,,0.0000031095,0.0000012145,0.00018275,0.000066912,2025-04-14
50,123,Sn,90,232,Th,25,,,0.0000011114,0.00000043408,0.000039818,0.000014579,2025-04-14
50,124,Sn,90,232,Th,0,,,0.000023899,0.0000090726,0.00085293,0.00030614,2025-04-14
50,125,Sn,90,232,Th,0,,,0.000066245,0.00002348,0.0020359,0.00065388,2025-04-14
50,125,Sn,90,232,Th,1,,,0.000023676,0.0000083919,0.00044358,0.00014247,2025-04-14
50,126,Sn,90,232,Th,0,,,0.00023274,0.000066368,0.0050679,0.0012576,2025-04-14
50,127,Sn,90,232,Th,0,,,0.00036227,0.000061295,0.0058356,0.0008459,2025-04-14
50,127,Sn,90,232,Th,1,,,0.00012947,0.000021907,0.0012714,0.0001843,2025-04-14
50,128,Sn,90,232,Th,0,,,0.0003636,0.000060564,0.0019337,0.00032012,2025-04-14
50,128,Sn,90,232,Th,-2,,,0.0009911,0.00016509,0.0087323,0.0014456,2025-04-14
50,129,Sn,90,232,Th,0,,,0.00089343,0.00019524,0.0023085,0.00037469,2025-04-14
50,129,Sn,90,232,Th,1,,,0.0024998,0.00054626,0.010596,0.0017197,2025-04-14
50,130,Sn,90,232,Th,0,,,0.0018246,0.00029881,0.0018795,0.00042448,2025-04-14
50,130,Sn,90,232,Th,2,,,0.0049735,0.00081449,0.0084875,0.0019168,2025-04-14
50,131,Sn,90,232,Th,0,,,0.0020452,0.00038007,0.0012054,0.00037515,2025-04-14
50,131,Sn,90,232,Th,1,,,0.0057225,0.0010634,0.0055326,0.0017219,2025-04-14
50,132,Sn,90,232,Th,0,,,0.0067197,0.0020408,0.0037882,0.0015295,2025-04-14
50,133,Sn,90,232,Th,0,,,0.0040753,0.0016196,0.0012539,0.00048641,2025-04-14
50,134,Sn,90,232,Th,0,,,0.0011686,0.00046268,0.00017419,0.000068102,2025-04-14
50,135,Sn,90,232,Th,0,,,0.00015316,0.000056147,0.00000943,0.0000034096,2025-04-14
50,136,Sn,90,232,Th,0,,,0.000012288,0.000004321,0.00000043881,0.00000015737,2025-04-14
50,137,Sn,90,232,Th,0,,,0.00000066186,0.00000024887,0.000000010149,0.0000000036141,2025-04-14
51,121,Sb,90,232,Th,0,,,0.0000000000041115,0.0000000000015981,0.0000000023823,0.00000000087681,2025-04-14
51,122,Sb,90,232,Th,0,,,0.000000000070004,0.000000000027425,0.00000001216,0.0000000045466,2025-04-14
51,122,Sb,90,232,Th,5,,,0.000000000093786,0.000000000036742,0.000000028077,0.000000010498,2025-04-14
51,123,Sb,90,232,Th,0,,,0.0000000050358,0.0000000019753,0.00000056911,0.00000021179,2025-04-14
51,124,Sb,90,232,Th,0,,,0.000000028368,0.000000011051,0.0000012651,0.00000048141,2025-04-14
51,124,Sb,90,232,Th,1,,,0.000000022884,0.0000000089151,0.0000011752,0.0000004472,2025-04-14
51,124,Sb,90,232,Th,2,,,0.000000036638,0.000000014273,0.0000032508,0.000001237,2025-04-14
51,125,Sb,90,232,Th,0,,,0.0000012891,0.00000050678,0.000056833,0.000021675,2025-04-14
51,126,Sb,90,232,Th,0,,,0.0000041407,0.0000015988,0.00017989,0.000066402,2025-04-14
51,126,Sb,90,232,Th,1,,,0.0000025863,0.00000099861,0.000065035,0.000024006,2025-04-14
51,126,Sb,90,232,Th,2,,,0.0000032061,0.0000012379,0.000070011,0.000025842,2025-04-14
51,127,Sb,90,232,Th,0,,,0.000078026,0.000027115,0.0016621,0.00050913,2025-04-14
51,128,Sb,90,232,Th,0,,,0.000068855,0.000026757,0.00081533,0.00029896,2025-04-14
51,128,Sb,90,232,Th,1,,,0.000096305,0.000037423,0.00061207,0.00022443,2025-04-14
51,129,Sb,90,232,Th,0,,,0.00026858,0.00010857,0.00085397,0.00030722,2025-04-14
51,129,Sb,90,232,Th,11,,,0.00019876,0.000080348,0.0011596,0.00041719,2025-04-14
51,130,Sb,90,232,Th,0,,,0.00041883,0.00015977,0.0028366,0.00080695,2025-04-14
51,130,Sb,90,232,Th,1,,,0.00041883,0.00015977,0.0028366,0.00080695,2025-04-14
51,131,Sb,90,232,Th,0,,,0.0062129,0.001369,0.014726,0.0021896,2025-04-14
51,132,Sb,90,232,Th,0,,,0.0087601,0.0012004,0.0070023,0.0010123,2025-04-14
51,132,Sb,90,232,Th,1,,,0.0077559,0.0010628,0.011134,0.0016097,2025-04-14
51,133,Sb,90,232,Th,0,,,0.027895,0.0037759,0.014637,0.0036389,2025-04-14
51,134,Sb,90,232,Th,0,,,0.0043094,0.0012415,0.0012457,0.00053192,2025-04-14
51,134,Sb,90,232,Th,2,,,0.011747,0.0033839,0.0056253,0.002402,2025-04-14
51,135,Sb,90,232,Th,0,,,0.0082865,0.0030006,0.0020934,0.00079198,2025-04-14
51,136,Sb,90,232,Th,0,,,0.0023044,0.00082682,0.00035897,0.00013015,2025-04-14
51,137,Sb,90,232,Th,0,,,0.00050954,0.00019357,0.000036311,0.000012947,2025-04-14
51,138,Sb,90,232,Th,0,,,0.000050845,0.000018251,0.0000014518,0.00000056896,2025-04-14
51,139,Sb,90,232,Th,0,,,0.0000040878,0.0000015178,0.000000050773,0.000000018344,2025-04-14
52,122,Te,90,232,Th,0,,,0,0,0.0000000000017461,0.00000000000065287,2025-04-14
52,124,Te,90,232,Th,0,,,0.000000000017619,0.0000000000068646,0.0000000021479,0.00000000081782,2025-04-14
52,125,Te,90,232,Th,0,,,0.00000000015967,0.00000000006286,0.000000007776,0.0000000029827,2025-04-14
52,125,Te,90,232,Th,2,,,0.00000000060466,0.00000000023805,0.000000048046,0.000000018429,2025-04-14
52,126,Te,90,232,Th,0,,,0.000000027564,0.000000010755,0.0000012808,0.00000048725,2025-04-14
52,127,Te,90,232,Th,0,,,0.0000001703,0.000000063466,0.0000032422,0.0000011614,2025-04-14
52,127,Te,90,232,Th,2,,,0.0000004765,0.00000017757,0.000014881,0.0000053306,2025-04-14
52,128,Te,90,232,Th,0,,,0.00000017211,0.000000070964,0.0000014177,0.00000057825,2025-04-14
52,129,Te,90,232,Th,0,,,0.000000099662,0.000000043142,0.00000027504,0.00000011348,2025-04-14
52,129,Te,90,232,Th,1,,,0.00000027885,0.00000012071,0.0000012624,0.00000052083,2025-04-14
52,130,Te,90,232,Th,0,,,0.00000083729,0.00000034627,0.0001658,0.000065772,2025-04-14
52,131,Te,90,232,Th,0,,,0.000058102,0.000020496,0.00020375,0.000069778,2025-04-14
52,131,Te,90,232,Th,1,,,0.00016257,0.000057348,0.00093515,0.00032026,2025-04-14
52,132,Te,90,232,Th,0,,,0.0023816,0.00077364,0.0077662,0.0019597,2025-04-14
52,133,Te,90,232,Th,0,,,0.0033871,0.00082716,0.0042811,0.00065937,2025-04-14
52,133,Te,90,232,Th,2,,,0.0094769,0.0023143,0.019649,0.0030263,2025-04-14
52,134,Te,90,232,Th,0,,,0.037818,0.0049241,0.042448,0.0047456,2025-04-14
52,135,Te,90,232,Th,0,,,0.035722,0.0046849,0.021916,0.0048554,2025-04-14
52,136,Te,90,232,Th,0,,,0.027143,0.0050323,0.013733,0.0046744,2025-04-14
52,137,Te,90,232,Th,0,,,0.013332,0.0048047,0.0046432,0.0017369,2025-04-14
52,138,Te,90,232,Th,0,,,0.0062059,0.0023431,0.00091526,0.00036606,2025-04-14
52,139,Te,90,232,Th,0,,,0.0015107,0.00057605,0.000097037,0.000035145,2025-04-14
52,140,Te,90,232,Th,0,,,0.00025881,0.000097581,0.00000799,0.0000027724,2025-04-14
52,141,Te,90,232,Th,0,,,0.000021072,0.0000075628,0.00000031598,0.00000011716,2025-04-14
52,142,Te,90,232,Th,0,,,0.000001187,0.00000043236,0.0000000088285,0.0000000031505,2025-04-14
53,126,I,90,232,Th,0,,,0.0000000000019205,0.00000000000074936,0.00000000013459,0.000000000051209,2025-04-14
53,127,I,90,232,Th,0,,,0.00000000022939,0.000000000085531,0.0000000090795,0.0000000032596,2025-04-14
53,129,I,90,232,Th,0,,,0,0,0.0000000000036377,0.0000000000015011,2025-04-14
53,130,I,90,232,Th,0,,,0.0000000000011395,0.00000000000047128,0.00000013213,0.000000053221,2025-04-14
53,131,I,90,232,Th,0,,,0.00000041998,0.00000015092,0.0000051034,0.0000019001,2025-04-14
53,132,I,90,232,Th,0,,,0.0000064597,0.0000023897,0.000035175,0.000012966,2025-04-14
53,132,I,90,232,Th,3,,,0.0000057193,0.0000021158,0.000055928,0.000020617,2025-04-14
53,133,I,90,232,Th,0,,,0.00015509,0.000056862,0.00055044,0.0001897,2025-04-14
53,133,I,90,232,Th,16,,,0.00011478,0.00004208,0.00074746,0.00025759,2025-04-14
53,134,I,90,232,Th,0,,,0.0011802,0.00041322,0.0034383,0.0010239,2025-04-14
53,134,I,90,232,Th,5,,,0.0010449,0.00036585,0.0054668,0.001628,2025-04-14
53,135,I,90,232,Th,0,,,0.011313,0.003022,0.027012,0.0047816,2025-04-14
53,136,I,90,232,Th,0,,,0.0067089,0.0012794,0.0073198,0.0010179,2025-04-14
53,136,I,90,232,Th,2,,,0.018287,0.0034874,0.033054,0.0045963,2025-04-14
53,137,I,90,232,Th,0,,,0.044404,0.0055966,0.032283,0.0067602,2025-04-14
53,138,I,90,232,Th,0,,,0.032014,0.0056381,0.013469,0.0053826,2025-04-14
53,139,I,90,232,Th,0,,,0.021541,0.0063645,0.0067468,0.0026174,2025-04-14
53,140,I,90,232,Th,0,,,0.010008,0.0039698,0.0017378,0.00062088,2025-04-14
53,141,I,90,232,Th,0,,,0.0037695,0.0014136,0.00031334,0.00011723,2025-04-14
53,142,I,90,232,Th,0,,,0.00061446,0.00022601,0.000025365,0.0000090599,2025-04-14
53,143,I,90,232,Th,0,,,0.000081445,0.000029827,0.0000014507,0.00000052739,2025-04-14
53,144,I,90,232,Th,0,,,0.0000055685,0.0000021673,0.000000031211,0.000000010861,2025-04-14
54,130,Xe,90,232,Th,0,,,0,0,0.0000000000091796,0.0000000000036976,2025-04-14
54,131,Xe,90,232,Th,0,,,0.0000000000078197,0.0000000000028102,0.00000000016449,0.000000000061271,2025-04-14
54,131,Xe,90,232,Th,2,,,0.000000000021879,0.0000000000078628,0.00000000075495,0.00000000028122,2025-04-14
54,132,Xe,90,232,Th,0,,,0.0000000017646,0.00000000065332,0.00000002534,0.000000009402,2025-04-14
54,132,Xe,90,232,Th,30,,,0.000000002364,0.00000000087528,0.000000058512,0.00000002171,2025-04-14
54,133,Xe,90,232,Th,0,,,0.000000073895,0.00000002746,0.00000070243,0.00000025733,2025-04-14
54,133,Xe,90,232,Th,1,,,0.00000020676,0.00000007683,0.000003224,0.0000011811,2025-04-14
54,134,Xe,90,232,Th,0,,,0.0000029787,0.0000011277,0.000024688,0.0000094749,2025-04-14
54,134,Xe,90,232,Th,7,,,0.0000081193,0.0000030739,0.00011148,0.000042786,2025-04-14
54,135,Xe,90,232,Th,0,,,0.00003935,0.000014242,0.00022325,0.000076668,2025-04-14
54,135,Xe,90,232,Th,2,,,0.0001101,0.000039849,0.0010246,0.00035188,2025-04-14
54,136,Xe,90,232,Th,0,,,0.0013618,0.00045595,0.0099011,0.00267,2025-04-14
54,137,Xe,90,232,Th,0,,,0.0066917,0.0020835,0.026862,0.0055608,2025-04-14
54,138,Xe,90,232,Th,0,,,0.025094,0.0050296,0.043621,0.0066838,2025-04-14
54,139,Xe,90,232,Th,0,,,0.045948,0.0065298,0.034134,0.0052445,2025-04-14
54,140,Xe,90,232,Th,0,,,0.054212,0.0059441,0.022447,0.0051682,2025-04-14
54,141,Xe,90,232,Th,0,,,0.031355,0.0063959,0.0098305,0.0039653,2025-04-14
54,142,Xe,90,232,Th,0,,,0.017236,0.0054569,0.003936,0.0015183,2025-04-14
54,143,Xe,90,232,Th,0,,,0.0067248,0.0025558,0.00071355,0.00026484,2025-04-14
54,144,Xe,90,232,Th,0,,,0.0021413,0.00086366,0.00007482,0.000026094,2025-04-14
54,145,Xe,90,232,Th,0,,,0.00021246,0.000085544,0.0000036877,0.0000012053,2025-04-14
54,146,Xe,90,232,Th,0,,,0.00001623,0.0000073273,0.00000014571,0.000000049388,2025-04-14
54,147,Xe,90,232,Th,0,,,0.0000006273,0.00000025,0.0000000020838,0.00000000072921,2025-04-14
55,133,Cs,90,232,Th,0,,,0.000000000011481,0.0000000000042665,0.00000000050129,0.0000000001837,2025-04-14
55,134,Cs,90,232,Th,0,,,0.0000000007964,0.0000000003017,0.000000025417,0.0000000098259,2025-04-14
55,134,Cs,90,232,Th,3,,,0.0000000007051,0.00000000026711,0.000000040412,0.000000015623,2025-04-14
55,135,Cs,90,232,Th,0,,,0.000000057884,0.000000021089,0.000001372,0.00000049565,2025-04-14
55,135,Cs,90,232,Th,10,,,0.000000042836,0.000000015607,0.000001863,0.00000067305,2025-04-14
55,136,Cs,90,232,Th,0,,,0.0000015084,0.00000053009,0.000028956,0.000010346,2025-04-14
55,136,Cs,90,232,Th,2,,,0.0000010785,0.000000379,0.000038572,0.000013781,2025-04-14
55,137,Cs,90,232,Th,0,,,0.000051397,0.000019279,0.00076701,0.00026506,2025-04-14
55,138,Cs,90,232,Th,0,,,0.00017117,0.000060306,0.0009213,0.00031928,2025-04-14
55,138,Cs,90,232,Th,3,,,0.00028625,0.00010085,0.0026331,0.00091252,2025-04-14
55,139,Cs,90,232,Th,0,,,0.0034817,0.0011643,0.015721,0.0037108,2025-04-14
55,140,Cs,90,232,Th,0,,,0.012592,0.0035467,0.030751,0.005023,2025-04-14
55,141,Cs,90,232,Th,0,,,0.035239,0.0061322,0.038817,0.0051391,2025-04-14
55,142,Cs,90,232,Th,0,,,0.040437,0.0058302,0.021155,0.0048333,2025-04-14
55,143,Cs,90,232,Th,0,,,0.039167,0.0055428,0.01147,0.0042521,2025-04-14
55,144,Cs,90,232,Th,0,,,0.011041,0.0032593,0.0021534,0.0007955,2025-04-14
55,144,Cs,90,232,Th,4,,,0.011041,0.0032593,0.0021534,0.0007955,2025-04-14
55,145,Cs,90,232,Th,0,,,0.0093113,0.0036145,0.0010437,0.00034694,2025-04-14
55,146,Cs,90,232,Th,0,,,0.0020496,0.00093318,0.00011815,0.00004018,2025-04-14
55,147,Cs,90,232,Th,0,,,0.00036453,0.00014495,0.0000082637,0.0000028928,2025-04-14
55,148,Cs,90,232,Th,0,,,0.00002546,0.000010263,0.00000025831,0.000000092066,2025-04-14
55,149,Cs,90,232,Th,0,,,0.0000012809,0.00000050363,0.0000000063015,0.0000000022225,2025-04-14
55,150,Cs,90,232,Th,0,,,0.000000036883,0.000000018453,0.00000000004366,0.000000000016228,2025-04-14
55,151,Cs,90,232,Th,0,,,0.00000000057514,0.00000000022576,,,2025-04-14
56,134,Ba,90,232,Th,0,,,0,0,0.0000000000018131,0.00000000000070092,2025-04-14
56,135,Ba,90,232,Th,0,,,0.00000000000063992,0.00000000000023315,0.000000000057933,0.000000000020935,2025-04-14
56,135,Ba,90,232,Th,2,,,0.0000000000017905,0.00000000000065236,0.0000000002659,0.000000000096085,2025-04-14
56,136,Ba,90,232,Th,0,,,0.00000000008067,0.000000000028351,0.0000000062516,0.000000002242,2025-04-14
56,136,Ba,90,232,Th,5,,,0.00000000021989,0.000000000077279,0.00000002823,0.000000010124,2025-04-14
56,137,Ba,90,232,Th,0,,,0.0000000045827,0.0000000017231,0.00000020751,0.000000073886,2025-04-14
56,137,Ba,90,232,Th,2,,,0.000000012822,0.0000000048213,0.00000095239,0.00000033911,2025-04-14
56,138,Ba,90,232,Th,0,,,0.0000006963,0.00000024962,0.000023299,0.0000091159,2025-04-14
56,139,Ba,90,232,Th,0,,,0.000013846,0.0000051371,0.00025322,0.000090175,2025-04-14
56,140,Ba,90,232,Th,0,,,0.00019353,0.000071995,0.0020876,0.00065883,2025-04-14
56,141,Ba,90,232,Th,0,,,0.0012691,0.00043743,0.0082316,0.002282,2025-04-14
56,142,Ba,90,232,Th,0,,,0.0064341,0.0019663,0.02552,0.0044383,2025-04-14
56,143,Ba,90,232,Th,0,,,0.018761,0.004505,0.033871,0.0045111,2025-04-14
56,144,Ba,90,232,Th,0,,,0.049244,0.0067464,0.02502,0.0043142,2025-04-14
56,145,Ba,90,232,Th,0,,,0.034105,0.0050084,0.011921,0.0034837,2025-04-14
56,146,Ba,90,232,Th,0,,,0.021375,0.004491,0.0052344,0.0018093,2025-04-14
56,147,Ba,90,232,Th,0,,,0.0092246,0.0026617,0.0011853,0.00042482,2025-04-14
56,148,Ba,90,232,Th,0,,,0.0027824,0.00097563,0.00018234,0.000065291,2025-04-14
56,149,Ba,90,232,Th,0,,,0.00036887,0.00014075,0.000013144,0.0000046368,2025-04-14
56,150,Ba,90,232,Th,0,,,0.000046607,0.000023186,0.00000043366,0.00000016119,2025-04-14
56,151,Ba,90,232,Th,0,,,0.0000020532,0.00000080561,0.0000000061722,0.0000000024552,2025-04-14
56,152,Ba,90,232,Th,0,,,0.0000001085,0.000000046771,0.0000000001356,0.00000000005195,2025-04-14
56,153,Ba,90,232,Th,0,,,0.0000000024729,0.00000000096367,0.0000000000012766,0.00000000000047138,2025-04-14
57,138,La,90,232,Th,0,,,0.000000000026363,0.0000000000094513,0.0000000043562,0.000000001707,2025-04-14
57,139,La,90,232,Th,0,,,0.0000000024294,0.00000000090189,0.00000022349,0.000000080744,2025-04-14
57,140,La,90,232,Th,0,,,0.000000095381,0.000000035746,0.0000049384,0.0000017124,2025-04-14
57,141,La,90,232,Th,0,,,0.0000026599,0.00000095399,0.00007396,0.00002725,2025-04-14
57,142,La,90,232,Th,0,,,0.000033559,0.000012207,0.00054742,0.000188,2025-04-14
57,143,La,90,232,Th,0,,,0.00038258,0.00013809,0.003595,0.0010687,2025-04-14
57,144,La,90,232,Th,0,,,0.0024425,0.00088674,0.0093414,0.0022925,2025-04-14
57,145,La,90,232,Th,0,,,0.0079403,0.0025007,0.017395,0.0033371,2025-04-14
57,146,La,90,232,Th,0,,,0.0040915,0.0011519,0.0032885,0.00056987,2025-04-14
57,146,La,90,232,Th,1,,,0.0085835,0.0024167,0.011505,0.0019936,2025-04-14
57,147,La,90,232,Th,0,,,0.019083,0.0028491,0.0089095,0.0016565,2025-04-14
57,148,La,90,232,Th,0,,,0.013037,0.0017916,0.0034524,0.0011336,2025-04-14
57,149,La,90,232,Th,0,,,0.0062817,0.0012109,0.0011394,0.00039165,2025-04-14
57,150,La,90,232,Th,0,,,0.0018886,0.00073589,0.00010904,0.000040116,2025-04-14
57,151,La,90,232,Th,0,,,0.00031403,0.00011507,0.000007186,0.000002853,2025-04-14
57,152,La,90,232,Th,0,,,0.000043615,0.000018588,0.00000045009,0.0000001724,2025-04-14
