Z daughter, A daughter, element daughter, Z parent, A parent, element parent, daughter level idx, independent thermal fy, unc, independent fast fy, unc, independent 14MeV fy, unc,Extraction_date
57,153,La,90,232,Th,0,,,0.0000043328,0.0000016858,0.000000019549,0.0000000072179,2025-04-14
57,154,La,90,232,Th,0,,,0.00000009964,0.000000039636,0.00000000049832,0.00000000019708,2025-04-14
57,155,La,90,232,Th,0,,,0.000000001459,0.00000000057593,0.0000000000086592,0.0000000000033551,2025-04-14
58,140,Ce,90,232,Th,0,,,0.0000000000026797,0.0000000000010043,0.00000000074979,0.0000000002601,2025-04-14
58,141,Ce,90,232,Th,0,,,0.00000000021187,0.000000000075996,0.000000031836,0.000000011805,2025-04-14
58,142,Ce,90,232,Th,0,,,0.000000012042,0.0000000043862,0.0000010406,0.00000037128,2025-04-14
58,143,Ce,90,232,Th,0,,,0.00000038562,0.00000014097,0.000017326,0.0000062849,2025-04-14
58,144,Ce,90,232,Th,0,,,0.000010566,0.0000041136,0.00019101,0.00006538,2025-04-14
58,145,Ce,90,232,Th,0,,,0.000086477,0.000034819,0.00098184,0.00030269,2025-04-14
58,146,Ce,90,232,Th,0,,,0.00051458,0.00023936,0.0039909,0.0010467,2025-04-14
58,147,Ce,90,232,Th,0,,,0.0017043,0.00072317,0.0075413,0.0015149,2025-04-14
58,148,Ce,90,232,Th,0,,,0.0034546,0.001354,0.0093705,0.0015053,2025-04-14
58,149,Ce,90,232,Th,0,,,0.0041586,0.0011709,0.0059617,0.0011769,2025-04-14
58,150,Ce,90,232,Th,0,,,0.0049073,0.0012438,0.0020652,0.0004831,2025-04-14
58,151,Ce,90,232,Th,0,,,0.0022967,0.00046592,0.00035032,0.00012277,2025-04-14
58,152,Ce,90,232,Th,0,,,0.0012305,0.00038159,0.000092232,0.000033771,2025-04-14
58,153,Ce,90,232,Th,0,,,0.00030817,0.00010833,0.000010991,0.0000040248,2025-04-14
58,154,Ce,90,232,Th,0,,,0.000029618,0.000011453,0.0000012608,0.00000049819,2025-04-14
58,155,Ce,90,232,Th,0,,,0.0000011717,0.00000046051,0.000000062921,0.000000024378,2025-04-14
58,156,Ce,90,232,Th,0,,,0.000000022876,0.0000000089082,0.0000000022317,0.0000000009043,2025-04-14
58,157,Ce,90,232,Th,0,,,0.00000000051848,0.00000000020245,0.000000000030143,0.000000000011799,2025-04-14
59,141,Pr,90,232,Th,0,,,0,0,0,0,2025-04-14
59,143,Pr,90,232,Th,0,,,0.000000000015264,0.0000000000055803,0.0000000040299,0.000000001465,2025-04-14
59,144,Pr,90,232,Th,0,,,0.00000000010957,0.000000000042635,0.0000000076999,0.0000000026793,2025-04-14
59,144,Pr,90,232,Th,1,,,0.0000000011146,0.00000000043374,0.0000001246,0.000000043358,2025-04-14
59,145,Pr,90,232,Th,0,,,0.000000045883,0.000000018403,0.0000030468,0.00000099548,2025-04-14
59,146,Pr,90,232,Th,0,,,0.00000077916,0.00000035163,0.000030154,0.000010198,2025-04-14
59,147,Pr,90,232,Th,0,,,0.0000125,0.0000049831,0.00023735,0.000081527,2025-04-14
59,148,Pr,90,232,Th,0,,,0.000064925,0.000026184,0.00073418,0.00024758,2025-04-14
59,149,Pr,90,232,Th,0,,,0.00034061,0.00013213,0.0021637,0.00063612,2025-04-14
59,150,Pr,90,232,Th,0,,,0.00088618,0.0004155,0.0017334,0.00044544,2025-04-14
59,151,Pr,90,232,Th,0,,,0.0013319,0.00039591,0.0010598,0.00023502,2025-04-14
59,152,Pr,90,232,Th,0,,,0.001523,0.00041099,0.00063682,0.00015169,2025-04-14
59,153,Pr,90,232,Th,0,,,0.0013083,0.0002197,0.00029358,0.000080655,2025-04-14
59,154,Pr,90,232,Th,0,,,0.00028622,0.000077008,0.000086856,0.000032111,2025-04-14
59,155,Pr,90,232,Th,0,,,0.000043615,0.000014176,0.000018602,0.0000070675,2025-04-14
59,156,Pr,90,232,Th,0,,,0.0000021474,0.00000079325,0.0000018024,0.00000072846,2025-04-14
59,157,Pr,90,232,Th,0,,,0.00000020167,0.000000077655,0.00000010645,0.000000041656,2025-04-14
59,158,Pr,90,232,Th,0,,,0.0000000090008,0.000000003498,0.0000000030636,0.0000000012043,2025-04-14
59,159,Pr,90,232,Th,0,,,0.00000000028804,0.00000000011271,0.000000000071659,0.000000000027055,2025-04-14
60,143,Nd,90,232,Th,0,,,0,0,0,0,2025-04-14
60,144,Nd,90,232,Th,0,,,0,0,0.0000000000053179,0.0000000000018506,2025-04-14
60,145,Nd,90,232,Th,0,,,0,0,0.0000000003713,0.00000000012134,2025-04-14
60,146,Nd,90,232,Th,0,,,0.000000000066359,0.000000000029946,0.000000016876,0.0000000057197,2025-04-14
60,147,Nd,90,232,Th,0,,,0.0000000031236,0.0000000012448,0.00000039833,0.00000013938,2025-04-14
60,148,Nd,90,232,Th,0,,,0.000000089792,0.000000036221,0.0000064063,0.0000022821,2025-04-14
60,149,Nd,90,232,Th,0,,,0.0000010866,0.00000042722,0.000045545,0.000015998,2025-04-14
60,150,Nd,90,232,Th,0,,,0.000012046,0.0000060206,0.00015214,0.000055046,2025-04-14
60,151,Nd,90,232,Th,0,,,0.000046104,0.000017952,0.00022709,0.000083016,2025-04-14
60,152,Nd,90,232,Th,0,,,0.00020046,0.000082603,0.00048915,0.0001356,2025-04-14
60,153,Nd,90,232,Th,0,,,0.00039144,0.00013217,0.00049225,0.000090226,2025-04-14
60,154,Nd,90,232,Th,0,,,0.00029585,0.000077879,0.00051606,0.000097079,2025-04-14
60,155,Nd,90,232,Th,0,,,0.00009688,0.000020376,0.00025877,0.000066998,2025-04-14
60,156,Nd,90,232,Th,0,,,0.000016713,0.0000030076,0.00009801,0.000033472,2025-04-14
60,157,Nd,90,232,Th,0,,,0.0000036011,0.0000010018,0.000014703,0.0000054868,2025-04-14
60,158,Nd,90,232,Th,0,,,0.00000061883,0.0000002063,0.0000017684,0.00000068747,2025-04-14
60,159,Nd,90,232,Th,0,,,0.000000049799,0.000000018778,0.00000011005,0.000000041484,2025-04-14
60,160,Nd,90,232,Th,0,,,0.0000000031017,0.0000000012161,0.0000000056326,0.0000000022117,2025-04-14
60,161,Nd,90,232,Th,0,,,0.000000000096656,0.000000000038006,0.00000000014094,0.00000000005164,2025-04-14
61,147,Pm,90,232,Th,0,,,0,0,0.000000000026722,0.0000000000093511,2025-04-14
61,148,Pm,90,232,Th,-2,,,0.0000000000018278,0.00000000000073731,0.0000000010828,0.00000000038593,2025-04-14
61,149,Pm,90,232,Th,0,,,0.00000000013958,0.000000000054883,0.000000044176,0.000000015581,2025-04-14
61,150,Pm,90,232,Th,0,,,0.0000000044283,0.0000000022155,0.00000042448,0.00000015776,2025-04-14
61,151,Pm,90,232,Th,0,,,0.000000075857,0.000000029776,0.0000028085,0.000001116,2025-04-14
61,152,Pm,90,232,Th,0,,,0.00000015087,0.000000065025,0.0000017503,0.0000006651,2025-04-14
61,152,Pm,90,232,Th,4,,,0.00000031718,0.0000001367,0.000004225,0.0000016054,2025-04-14
61,152,Pm,90,232,Th,14,,,0.00000041432,0.00000017857,0.0000095007,0.0000036101,2025-04-14
61,153,Pm,90,232,Th,0,,,0.0000070977,0.0000027593,0.000060416,0.000021208,2025-04-14
61,154,Pm,90,232,Th,0,,,0.000006633,0.0000026047,0.00007305,0.000025457,2025-04-14
61,155,Pm,90,232,Th,0,,,0.000016162,0.0000059853,0.0002581,0.000066758,2025-04-14
61,156,Pm,90,232,Th,0,,,0.0000061263,0.0000020135,0.00021149,0.000052091,2025-04-14
61,157,Pm,90,232,Th,0,,,0.0000044625,0.0000010878,0.00011154,0.000024005,2025-04-14
61,158,Pm,90,232,Th,0,,,0.0000016342,0.00000034544,0.000031128,0.0000095568,2025-04-14
61,159,Pm,90,232,Th,0,,,0.00000046123,0.00000010449,0.0000074764,0.0000025024,2025-04-14
61,160,Pm,90,232,Th,0,,,0.000000066624,0.000000021364,0.00000096858,0.00000037061,2025-04-14
61,161,Pm,90,232,Th,0,,,0.0000000080813,0.0000000029099,0.00000010107,0.000000036796,2025-04-14
61,162,Pm,90,232,Th,0,,,0.0000000004612,0.00000000017689,0.0000000045095,0.0000000017534,2025-04-14
61,163,Pm,90,232,Th,0,,,0.000000000020556,0.0000000000080606,0.00000000014743,0.000000000057493,2025-04-14
62,147,Sm,90,232,Th,0,,,0,0,0,0,2025-04-14
62,148,Sm,90,232,Th,0,,,0,0,0,0,2025-04-14
62,149,Sm,90,232,Th,0,,,0,0,0.0000000000015446,0.00000000000054478,2025-04-14
62,150,Sm,90,232,Th,0,,,0,0,0.000000000071538,0.00000000002659,2025-04-14
62,151,Sm,90,232,Th,0,,,0.0000000000045739,0.0000000000017954,0.0000000014112,0.00000000056134,2025-04-14
62,152,Sm,90,232,Th,0,,,0.0000000002396,0.00000000010329,0.000000034877,0.000000013361,2025-04-14
62,153,Sm,90,232,Th,0,,,0.0000000014132,0.00000000055069,0.000000066603,0.000000024584,2025-04-14
62,153,Sm,90,232,Th,6,,,0.0000000039539,0.0000000015408,0.00000030569,0.00000011284,2025-04-14
62,154,Sm,90,232,Th,0,,,0.00000004364,0.000000017361,0.0000037791,0.0000014901,2025-04-14
62,155,Sm,90,232,Th,0,,,0.00000014072,0.000000055521,0.000016698,0.0000063489,2025-04-14
62,156,Sm,90,232,Th,0,,,0.0000002141,0.000000082992,0.000050839,0.000018949,2025-04-14
62,157,Sm,90,232,Th,0,,,0.00000036985,0.00000014072,0.000058526,0.000018225,2025-04-14
62,158,Sm,90,232,Th,0,,,0.0000004837,0.00000016754,0.000055226,0.000012032,2025-04-14
62,159,Sm,90,232,Th,0,,,0.00000029135,0.00000008684,0.000028213,0.0000046544,2025-04-14
62,160,Sm,90,232,Th,0,,,0.00000014096,0.00000002932,0.000012917,0.0000028809,2025-04-14
62,161,Sm,90,232,Th,0,,,0.000000036605,0.0000000073672,0.0000031534,0.00000089587,2025-04-14
62,162,Sm,90,232,Th,0,,,0.0000000074537,0.0000000017554,0.00000055184,0.00000019718,2025-04-14
62,163,Sm,90,232,Th,0,,,0.00000000078477,0.00000000025863,0.000000046241,0.00000001772,2025-04-14
62,164,Sm,90,232,Th,0,,,0.00000000006644,0.000000000024158,0.0000000030121,0.0000000011982,2025-04-14
62,165,Sm,90,232,Th,0,,,0.0000000000026237,0.0000000000010105,0.00000000010277,0.000000000040227,2025-04-14
63,151,Eu,90,232,Th,0,,,0,0,0,0,2025-04-14
63,153,Eu,90,232,Th,0,,,0,0,0.000000000096389,0.00000000003559,2025-04-14
63,154,Eu,90,232,Th,0,,,0.0000000000017456,0.00000000000069447,0.00000000095724,0.00000000037857,2025-04-14
63,154,Eu,90,232,Th,13,,,0.000000000001882,0.00000000000074873,0.0000000018336,0.00000000072513,2025-04-14
63,155,Eu,90,232,Th,0,,,0.000000000052405,0.000000000020687,0.000000054679,0.000000021185,2025-04-14
63,156,Eu,90,232,Th,0,,,0.00000000021825,0.000000000085033,0.00000044057,0.0000001784,2025-04-14
63,157,Eu,90,232,Th,0,,,0.0000000015914,0.00000000062135,0.0000020178,0.00000078477,2025-04-14
63,158,Eu,90,232,Th,0,,,0.000000005319,0.0000000020688,0.0000044894,0.0000017142,2025-04-14
63,159,Eu,90,232,Th,0,,,0.000000012413,0.0000000048147,0.0000080812,0.0000026738,2025-04-14
63,160,Eu,90,232,Th,0,,,0.000000013854,0.0000000052774,0.0000078597,0.0000023662,2025-04-14
63,161,Eu,90,232,Th,0,,,0.000000012561,0.0000000042717,0.0000064303,0.000001018,2025-04-14
63,162,Eu,90,232,Th,0,,,0.0000000054095,0.0000000015515,0.0000024231,0.0000005268,2025-04-14
63,163,Eu,90,232,Th,0,,,0.0000000019127,0.00000000039184,0.0000007306,0.00000019221,2025-04-14
63,164,Eu,90,232,Th,0,,,0.00000000035127,0.00000000007906,0.00000011338,0.00000003989,2025-04-14
63,165,Eu,90,232,Th,0,,,0.000000000050402,0.000000000013991,0.000000015404,0.0000000057534,2025-04-14
63,166,Eu,90,232,Th,0,,,0.0000000000035755,0.000000000001288,0.0000000010144,0.000000000391,2025-04-14
64,154,Gd,90,232,Th,0,,,0,0,0,0,2025-04-14
64,155,Gd,90,232,Th,0,,,0,0,0.0000000000012061,0.0000000000004673,2025-04-14
64,156,Gd,90,232,Th,0,,,0,0,0.00000000024444,0.000000000099048,2025-04-14
64,157,Gd,90,232,Th,0,,,0,0,0.0000000030496,0.0000000011937,2025-04-14
64,158,Gd,90,232,Th,0,,,0.0000000000037982,0.000000000001479,0.000000028584,0.000000011235,2025-04-14
64,159,Gd,90,232,Th,0,,,0.000000000023624,0.000000000009246,0.00000012981,0.000000048919,2025-04-14
64,160,Gd,90,232,Th,0,,,0.00000000010913,0.000000000043118,0.00000048531,0.00000018815,2025-04-14
64,161,Gd,90,232,Th,0,,,0.00000000024779,0.000000000097284,0.00000090807,0.00000031302,2025-04-14
64,162,Gd,90,232,Th,0,,,0.00000000040642,0.00000000015626,0.0000011861,0.00000037585,2025-04-14
64,163,Gd,90,232,Th,0,,,0.00000000032541,0.00000000011989,0.00000075413,0.00000019454,2025-04-14
64,164,Gd,90,232,Th,0,,,0.00000000020558,0.000000000062482,0.00000039404,0.000000074905,2025-04-14
64,165,Gd,90,232,Th,0,,,0.000000000062065,0.000000000015159,0.00000011696,0.000000025743,2025-04-14
64,166,Gd,90,232,Th,0,,,0.000000000014885,0.000000000002795,0.000000028233,0.0000000077572,2025-04-14
64,167,Gd,90,232,Th,0,,,0.0000000000019742,0.00000000000045602,0.0000000034624,0.0000000012329,2025-04-14
65,159,Tb,90,232,Th,0,,,0,0,0.000000000092868,0.000000000035063,2025-04-14
65,161,Tb,90,232,Th,0,,,0,0,0.0000000071039,0.0000000026017,2025-04-14
65,162,Tb,90,232,Th,0,,,0,0,0.000000023079,0.0000000089503,2025-04-14
65,163,Tb,90,232,Th,0,,,0.0000000000031417,0.000000000001236,0.000000055417,0.00000002116,2025-04-14
65,164,Tb,90,232,Th,0,,,0.0000000000048973,0.0000000000018957,0.000000065014,0.000000024229,2025-04-14
65,165,Tb,90,232,Th,0,,,0.0000000000055296,0.0000000000020984,0.000000065986,0.000000020247,2025-04-14
65,166,Tb,90,232,Th,0,,,0.00000000000295,0.0000000000010839,0.000000033476,0.0000000082959,2025-04-14
65,167,Tb,90,232,Th,0,,,0.0000000000013298,0.00000000000038948,0.000000013941,0.0000000027515,2025-04-14
66,161,Dy,90,232,Th,0,,,0,0,0.0000000000021841,0.00000000000080027,2025-04-14
66,162,Dy,90,232,Th,0,,,0,0,0.000000000030443,0.000000000011845,2025-04-14
66,163,Dy,90,232,Th,0,,,0,0,0.0000000001925,0.000000000075068,2025-04-14
66,164,Dy,90,232,Th,0,,,0,0,0.00000000091913,0.00000000036639,2025-04-14
66,165,Dy,90,232,Th,0,,,0,0,0.0000000021087,0.00000000082017,2025-04-14
66,166,Dy,90,232,Th,0,,,0,0,0.0000000042972,0.0000000016064,2025-04-14
66,167,Dy,90,232,Th,0,,,0,0,0.0000000039487,0.0000000013833,2025-04-14
67,165,Ho,90,232,Th,0,,,0,0,0.0000000000037508,0.0000000000014687,2025-04-14
67,166,Ho,90,232,Th,0,,,0,0,0.000000000003337,0.0000000000012978,2025-04-14
67,167,Ho,90,232,Th,0,,,0,0,0.000000000067941,0.00000000002677,2025-04-14
68,166,Er,90,232,Th,0,,,0,0,0,0,2025-04-14
22,56,Ti,90,232,Th,0,,,,,0.0000000000028306,0.00000000000072466,2025-04-14
22,57,Ti,90,232,Th,0,,,,,0.0000000000048253,0.0000000000016657,2025-04-14
22,58,Ti,90,232,Th,0,,,,,0.0000000000068023,0.0000000000025256,2025-04-14
22,59,Ti,90,232,Th,0,,,,,0.0000000000046614,0.0000000000018083,2025-04-14
22,60,Ti,90,232,Th,0,,,,,0.0000000000024289,0.00000000000096895,2025-04-14
23,56,V,90,232,Th,0,,,,,0.0000000000026713,0.00000000000070877,2025-04-14
23,57,V,90,232,Th,0,,,,,0.000000000015367,0.0000000000030481,2025-04-14
23,58,V,90,232,Th,0,,,,,0.000000000047567,0.000000000011452,2025-04-14
23,59,V,90,232,Th,0,,,,,0.00000000012018,0.000000000035932,2025-04-14
23,60,V,90,232,Th,0,,,,,0.0000000001526,0.000000000056442,2025-04-14
23,61,V,90,232,Th,0,,,,,0.00000000016842,0.000000000064088,2025-04-14
23,62,V,90,232,Th,0,,,,,0.000000000090664,0.000000000035125,2025-04-14
23,63,V,90,232,Th,0,,,,,0.000000000036281,0.000000000014262,2025-04-14
23,64,V,90,232,Th,0,,,,,0.0000000000071047,0.0000000000027847,2025-04-14
23,65,V,90,232,Th,0,,,,,0.0000000000010898,0.0000000000004291,2025-04-14
24,56,Cr,90,232,Th,0,,,,,0,0,2025-04-14
24,57,Cr,90,232,Th,0,,,,,0.0000000000034397,0.0000000000012386,2025-04-14
24,58,Cr,90,232,Th,0,,,,,0.00000000003627,0.000000000010265,2025-04-14
24,59,Cr,90,232,Th,0,,,,,0.00000000019256,0.000000000043533,2025-04-14
24,60,Cr,90,232,Th,0,,,,,0.00000000083311,0.00000000015704,2025-04-14
24,61,Cr,90,232,Th,0,,,,,0.0000000020533,0.00000000051342,2025-04-14
24,62,Cr,90,232,Th,0,,,,,0.0000000041514,0.0000000012855,2025-04-14
24,63,Cr,90,232,Th,0,,,,,0.0000000041134,0.0000000015234,2025-04-14
24,64,Cr,90,232,Th,0,,,,,0.0000000033056,0.0000000012758,2025-04-14
24,65,Cr,90,232,Th,0,,,,,0.0000000013433,0.00000000052778,2025-04-14
24,66,Cr,90,232,Th,0,,,,,0.00000000040585,0.00000000017103,2025-04-14
24,67,Cr,90,232,Th,0,,,,,0.000000000041245,0.000000000018429,2025-04-14
25,56,Mn,90,232,Th,0,,,,,0,0,2025-04-14
25,57,Mn,90,232,Th,0,,,,,0,0,2025-04-14
25,58,Mn,90,232,Th,0,,,,,0.0000000000010963,0.00000000000042301,2025-04-14
25,59,Mn,90,232,Th,0,,,,,0.000000000022777,0.0000000000085501,2025-04-14
25,60,Mn,90,232,Th,0,,,,,0.00000000001259,0.0000000000044923,2025-04-14
25,60,Mn,90,232,Th,1,,,,,0.00000000020373,0.000000000072696,2025-04-14
25,61,Mn,90,232,Th,0,,,,,0.0000000017991,0.00000000048815,2025-04-14
25,62,Mn,90,232,Th,0,,,,,0.0000000069742,0.0000000015445,2025-04-14
25,62,Mn,90,232,Th,1,,,,,0.00000000068554,0.00000000015182,2025-04-14
25,63,Mn,90,232,Th,0,,,,,0.000000026191,0.0000000054418,2025-04-14
26,56,Fe,90,232,Th,0,,,,,0,0,2025-04-14
26,57,Fe,90,232,Th,0,,,,,0,0,2025-04-14
26,58,Fe,90,232,Th,0,,,,,0,0,2025-04-14
26,59,Fe,90,232,Th,0,,,,,0,0,2025-04-14
26,60,Fe,90,232,Th,0,,,,,0.0000000000051155,0.0000000000020382,2025-04-14
26,61,Fe,90,232,Th,0,,,,,0.0000000001019,0.000000000039161,2025-04-14
26,62,Fe,90,232,Th,0,,,,,0.0000000015697,0.00000000056671,2025-04-14
26,63,Fe,90,232,Th,0,,,,,0.000000011605,0.0000000037654,2025-04-14
27,59,Co,90,232,Th,0,,,,,0,0,2025-04-14
27,61,Co,90,232,Th,0,,,,,0,0,2025-04-14
27,62,Co,90,232,Th,0,,,,,0.0000000000020637,0.00000000000080233,2025-04-14
27,62,Co,90,232,Th,1,,,,,0.0000000000093193,0.0000000000036231,2025-04-14
27,63,Co,90,232,Th,0,,,,,0.00000000033165,0.00000000012984,2025-04-14
28,61,Ni,90,232,Th,0,,,,,0,0,2025-04-14
28,62,Ni,90,232,Th,0,,,,,0,0,2025-04-14
28,63,Ni,90,232,Th,0,,,,,0,0,2025-04-14
29,63,Cu,90,232,Th,0,,,,,0,0,2025-04-14
31,70,Ga,90,232,Th,0,,,,,0.0000000000054264,0.0000000000021598,2025-04-14
32,70,Ge,90,232,Th,0,,,,,0,0,2025-04-14
36,81,Kr,90,232,Th,0,,,,,0.0000000000012753,0.00000000000056784,2025-04-14
37,102,Rb,90,232,Th,0,,,,,0.000000000002209,0.00000000000090452,2025-04-14
41,93,Nb,90,232,Th,0,,,,,0.000000000001071,0.00000000000039652,2025-04-14
43,102,Tc,90,232,Th,1,,,,,0.0000000000011936,0.00000000000048874,2025-04-14
45,106,Rh,90,232,Th,1,,,,,0.000000000043199,0.000000000015784,2025-04-14
47,110,Ag,90,232,Th,0,,,,,0.000000000036294,0.000000000013658,2025-04-14
47,110,Ag,90,232,Th,2,,,,,0.0000000001639,0.000000000061675,2025-04-14
47,128,Ag,90,232,Th,0,,,,,0.0000000000028434,0.0000000000011599,2025-04-14
47,129,Ag,90,232,Th,0,,,,,0.0000000000035965,0.000000000001484,2025-04-14
48,110,Cd,90,232,Th,0,,,,,0,0,2025-04-14
49,114,In,90,232,Th,0,,,,,0.0000000000034584,0.0000000000012499,2025-04-14
49,114,In,90,232,Th,1,,,,,0.0000000000064148,0.0000000000023185,2025-04-14
49,114,In,90,232,Th,5,,,,,0.000000000013152,0.0000000000047535,2025-04-14
49,116,In,90,232,Th,0,,,,,0.0000000017769,0.00000000066525,2025-04-14
50,114,Sn,90,232,Th,0,,,,,0,0,2025-04-14
51,119,Sb,90,232,Th,0,,,,,0.000000000001216,0.00000000000045031,2025-04-14
51,120,Sb,90,232,Th,0,,,,,0.000000000016394,0.0000000000060565,2025-04-14
51,120,Sb,90,232,Th,1,,,,,0.000000000046853,0.000000000017309,2025-04-14
52,123,Te,90,232,Th,0,,,,,0.0000000000076492,0.0000000000028467,2025-04-14
52,123,Te,90,232,Th,2,,,,,0.000000000047263,0.000000000017589,2025-04-14
53,125,I,90,232,Th,0,,,,,0.0000000000021385,0.00000000000082029,2025-04-14
53,128,I,90,232,Th,0,,,,,0.0000000000026802,0.0000000000010933,2025-04-14
53,130,I,90,232,Th,1,,,,,0.00000002926,0.000000011786,2025-04-14
54,126,Xe,90,232,Th,0,,,,,0,0,2025-04-14
54,128,Xe,90,232,Th,0,,,,,0,0,2025-04-14
55,132,Cs,90,232,Th,0,,,,,0.0000000000018756,0.00000000000069592,2025-04-14
57,137,La,90,232,Th,0,,,,,0.000000000070856,0.000000000025232,2025-04-14
58,139,Ce,90,232,Th,0,,,,,0.0000000000012819,0.00000000000046314,2025-04-14
58,139,Ce,90,232,Th,2,,,,,0.0000000000058836,0.0000000000021257,2025-04-14
59,142,Pr,90,232,Th,0,,,,,0.0000000000091643,0.0000000000032703,2025-04-14
59,142,Pr,90,232,Th,1,,,,,0.000000000041384,0.000000000014768,2025-04-14
60,142,Nd,90,232,Th,0,,,,,0,0,2025-04-14
61,148,Pm,90,232,Th,0,,,,,0.00000000023979,0.000000000085463,2025-04-14
63,152,Eu,90,232,Th,0,,,,,0.00000000000055747,0.00000000000021357,2025-04-14
63,152,Eu,90,232,Th,16,,,,,0.0000000000012865,0.00000000000049285,2025-04-14
63,167,Eu,90,232,Th,0,,,,,0.000000000051322,0.000000000020231,2025-04-14
64,155,Gd,90,232,Th,6,,,,,0.0000000000055356,0.0000000000021448,2025-04-14
64,168,Gd,90,232,Th,0,,,,,0.00000000034943,0.00000000013168,2025-04-14
64,169,Gd,90,232,Th,0,,,,,0.000000000017353,0.0000000000067699,2025-04-14
65,158,Tb,90,232,Th,0,,,,,0.0000000000044627,0.0000000000017544,2025-04-14
65,160,Tb,90,232,Th,0,,,,,0.000000000922,0.00000000036208,2025-04-14
65,168,Tb,90,232,Th,0,,,,,0.0000000031247,0.00000000080432,2025-04-14
65,169,Tb,90,232,Th,0,,,,,0.00000000057943,0.00000000018333,2025-04-14
65,170,Tb,90,232,Th,0,,,,,0.000000000053387,0.000000000020054,2025-04-14
65,171,Tb,90,232,Th,0,,,,,0.0000000000042285,0.0000000000016215,2025-04-14
66,160,Dy,90,232,Th,0,,,,,0,0,2025-04-14
66,165,Dy,90,232,Th,2,,,,,0.00000000017567,0.000000000068325,2025-04-14
66,168,Dy,90,232,Th,0,,,,,0.0000000029944,0.00000000079119,2025-04-14
66,169,Dy,90,232,Th,0,,,,,0.000000001168,0.00000000024931,2025-04-14
66,170,Dy,90,232,Th,0,,,,,0.00000000036976,0.000000000071423,2025-04-14
66,171,Dy,90,232,Th,0,,,,,0.000000000066212,0.000000000017766,2025-04-14
66,172,Dy,90,232,Th,0,,,,,0.0000000000097688,0.0000000000031804,2025-04-14
67,166,Ho,90,232,Th,1,,,,,0.000000000015069,0.0000000000058604,2025-04-14
67,168,Ho,90,232,Th,0,,,,,0.000000000032162,0.00000000001238,2025-04-14
67,168,Ho,90,232,Th,1,,,,,0.000000000091919,0.000000000035383,2025-04-14
67,169,Ho,90,232,Th,0,,,,,0.00000000017614,0.00000000006531,2025-04-14
67,170,Ho,90,232,Th,0,,,,,0.000000000099169,0.000000000034191,2025-04-14
67,170,Ho,90,232,Th,1,,,,,0.000000000021961,0.0000000000075716,2025-04-14
67,171,Ho,90,232,Th,0,,,,,0.000000000072871,0.000000000018425,2025-04-14
67,172,Ho,90,232,Th,0,,,,,0.000000000022725,0.0000000000048537,2025-04-14
67,173,Ho,90,232,Th,0,,,,,0.0000000000056551,0.0000000000012385,2025-04-14
68,167,Er,90,232,Th,0,,,,,0,0,2025-04-14
68,167,Er,90,232,Th,3,,,,,0,0,2025-04-14
68,168,Er,90,232,Th,0,,,,,0,0,2025-04-14
68,169,Er,90,232,Th,0,,,,,0.000000000001369,0.00000000000053666,2025-04-14
68,170,Er,90,232,Th,0,,,,,0.0000000000037276,0.0000000000014789,2025-04-14
68,171,Er,90,232,Th,0,,,,,0.0000000000053061,0.0000000000020257,2025-04-14
68,172,Er,90,232,Th,0,,,,,0.000000000005913,0.0000000000020819,2025-04-14
68,173,Er,90,232,Th,0,,,,,0.0000000000031538,0.00000000000097068,2025-04-14
68,174,Er,90,232,Th,0,,,,,0.0000000000013945,0.00000000000029971,2025-04-14
69,169,Tm,90,232,Th,0,,,,,0,0,2025-04-14
69,171,Tm,90,232,Th,0,,,,,0,0,2025-04-14
69,172,Tm,90,232,Th,0,,,,,0,0,2025-04-14
69,173,Tm,90,232,Th,0,,,,,0,0,2025-04-14
69,174,Tm,90,232,Th,0,,,,,0,0,2025-04-14
70,171,Yb,90,232,Th,0,,,,,0,0,2025-04-14
70,172,Yb,90,232,Th,0,,,,,0,0,2025-04-14
70,173,Yb,90,232,Th,0,,,,,0,0,2025-04-14

